ID,Legacy ID,First Name,Last Name,Department,Average Rating,Number of Ratings,Average Difficulty,Would Take Again %,School Name,School ID,RMP URL
VGVhY2hlci0xNTI5MjM0,1529234,Graeme,Langager,Music,4.9,13,1.5,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1529234
VGVhY2hlci0xNDkwMTM0,1490134,Natalie,Baloy,Anthropology,5.0,2,3.5,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1490134
VGVhY2hlci0yMjA1MDQ4,2205048,Georgios,Skoulakis,Finance,2.2,6,3.5,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2205048
VGVhY2hlci0yMDI0NjY2,2024666,Francis,Fox,English,4.7,3,2.3,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2024666
VGVhY2hlci0xMjAxNzM=,120173,William,Milsom,Zoology,4.1,38,3.5,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/120173
VGVhY2hlci0xNTk1NzM1,1595735,Hsueh Ni,Chen,Chinese,4.5,8,1.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1595735
VGVhY2hlci0yMjI1ODU0,2225854,Munir,Squires,Economics,4.6,5,4.2,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2225854
VGVhY2hlci0yNTY5ODE3,2569817,Nicholas,Lai,Mathematics,4.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2569817
VGVhY2hlci0yNTk3OTY2,2597966,Watermeyer,Tsering,Social Work,2.6,5,3.2,40.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2597966
VGVhY2hlci0yNzYxNzQ2,2761746,Alberto,Corral Lopez,Biology,2.0,1,2.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2761746
VGVhY2hlci0yMzg3MjMy,2387232,Stephanie,Palisse,"French, Italian, & Spanish",3.4,20,3.5,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2387232
VGVhY2hlci0xNzU2ODAx,1756801,Kirsten,Hodge,Earth Science,3.5,13,3.1,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1756801
VGVhY2hlci0xNjY0MjM2,1664236,Paul,Schrimpf,Economics,3.3,10,2.6,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1664236
VGVhY2hlci02OTQ4Mjc=,694827,Ekaterina,Yurasovskaya,Mathematics,3.3,4,3.3,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/694827
VGVhY2hlci0yNDI5Mw==,24293,Richard,Anstee,Mathematics,4.0,72,3.3,90.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/24293
VGVhY2hlci0yNjQ0NjY4,2644668,Myriam,Paquet,Psychology,1.4,5,2.8,20.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2644668
VGVhY2hlci0yNjQ3MjEx,2647211,Guillermo,Marshall,Business,5.0,3,2.7,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2647211
VGVhY2hlci0xNzkwNjY0,1790664,Bruce,Fulton,Asian Studies,4.0,3,3.3,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1790664
VGVhY2hlci0yNzU5OTgw,2759980,Lisa,Dowling,Foods & Nutrition,5.0,1,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2759980
VGVhY2hlci01ODEzOTA=,581390,Jackie,Stewart,Chemistry,4.7,165,2.8,81.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/581390
VGVhY2hlci0yMDQwMTQx,2040141,Zachary,Hudson,Chemistry,4.8,131,3.0,99.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2040141
VGVhY2hlci0yMTIzMjY1,2123265,Bruno,Guindon,Philosophy,3.6,29,3.3,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2123265
VGVhY2hlci02MzExODk=,631189,Gordon,Christie,Law,2.5,23,3.6,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/631189
VGVhY2hlci0xMTcwODI0,1170824,Leithen,M'Gonigle,Zoology,4.4,4,3.3,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1170824
VGVhY2hlci02MjgyNQ==,62825,Jennifer,Shabbits,Science,4.0,77,2.7,75.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/62825
VGVhY2hlci05NTU5OTk=,955999,James,Brander,Communication,3.6,25,3.0,90.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/955999
VGVhY2hlci0yMTUzNzk0,2153794,Celina,Berg,Computer Science,4.8,17,2.9,94.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2153794
VGVhY2hlci0yNDU1OTgx,2455981,Scott,McDougall,Earth Science,4.8,4,2.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2455981
VGVhY2hlci0yNTc0ODQ1,2574845,Sara,Ortega,French Hispanic & Italian Stud,5.0,23,2.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2574845
VGVhY2hlci0yNTIxNzU1,2521755,Drake,Levere,Psychology,5.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2521755
VGVhY2hlci00NjE1MjQ=,461524,Duanduan,Li,Languages,2.5,12,3.7,28.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/461524
VGVhY2hlci0zMjI2ODQ=,322684,Robin,Turner,Engineering,2.3,12,3.4,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/322684
VGVhY2hlci0xNjYzNjkz,1663693,Marilyse,Turgeon-Solis,French,3.5,6,3.5,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1663693
VGVhY2hlci0yNDAyODQw,2402840,Janka,Corewyn,Kinesiology,3.0,2,2.0,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2402840
VGVhY2hlci0yNzU1OTU1,2755955,Junpei,San,Anatomy,4.0,1,1.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2755955
VGVhY2hlci0yMzY0MDMx,2364031,Andreas,Buttenschoen,Mathematics,4.0,10,3.3,80.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2364031
VGVhY2hlci0yNTkzMzk=,259339,Peter,Nosco,Asian Studies,3.7,63,3.0,28.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/259339
VGVhY2hlci0xODgzOTMz,1883933,Brett,Kolesnik,Mathematics,4.4,20,3.2,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1883933
VGVhY2hlci0yMzQ4MTc5,2348179,Ken,Li,Statistics,4.7,18,2.7,94.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2348179
VGVhY2hlci0yNDcxNjY5,2471669,Y-Dang,Troeung,English,3.7,3,3.7,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2471669
VGVhY2hlci0yNzUxMTI5,2751129,Mary-Lynn,Young,Journalism,4.0,1,4.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2751129
VGVhY2hlci0yNzUwNTcw,2750570,Kerry,MacDonald,Kinesiology,5.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2750570
VGVhY2hlci0yMzA1Nzg4,2305788,David,Vogt,Education,2.0,2,3.5,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2305788
VGVhY2hlci0yMDM5ODgw,2039880,Ben,Krause,Mathematics,2.5,10,3.8,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2039880
VGVhY2hlci0yNTY2NTEy,2566512,Douglas,Ober,Asian Studies,4.9,9,3.9,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2566512
VGVhY2hlci0yMTE2ODQ4,2116848,Laura,Sly,Medicine,5.0,2,4.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2116848
VGVhY2hlci0yNTU5NDE4,2559418,Brian,Freidin,Mathematics,4.0,5,3.4,80.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2559418
VGVhY2hlci0yNTcwNzI4,2570728,Alexandra,Flynn,Law,4.2,5,3.4,80.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2570728
VGVhY2hlci05NjMzMw==,96333,Y.M.,Cheung,Business,3.7,40,2.6,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/96333
VGVhY2hlci0yNzIwODg3,2720887,Marco,Piana,Italian,5.0,1,1.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2720887
VGVhY2hlci0yNzM2ODUx,2736851,Lillian,Hung,Nursing,5.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2736851
VGVhY2hlci05NDEyOTg=,941298,Meeko,Oishi,Electrical Engineering,3.4,12,3.6,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/941298
VGVhY2hlci0xNzMzNTQ5,1733549,Florian,Faller,European Studies,5.0,1,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1733549
VGVhY2hlci0yMTY0NTk0,2164594,Catherine,Wilson,Psychology,2.7,20,4.2,30.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2164594
VGVhY2hlci01Njk3NA==,56974,Richard,Sullivan,Social Science,1.6,7,4.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/56974
VGVhY2hlci0yMjgwNTQx,2280541,Nicole,Sugden,Psychology,1.6,5,3.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2280541
VGVhY2hlci0yMTc4MTUw,2178150,Micheal,Schoen,Chemical  Biological Engin.,1.0,1,2.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2178150
VGVhY2hlci03MDgxMQ==,70811,Rizhi,Wang,Engineering,3.0,15,2.3,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/70811
VGVhY2hlci0yMjU4Njc=,225867,Jessica,McFarlane,Psychology,3.5,4,3.3,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/225867
VGVhY2hlci0xOTUyNDEw,1952410,Michael,Doebeli,Mathematics,1.8,14,3.8,11.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1952410
VGVhY2hlci0yMjE1OTAx,2215901,Ian,Williams,Writing,4.6,9,2.8,88.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2215901
VGVhY2hlci01NDk1NTA=,549550,E. Wayne,Ross,Education,3.6,12,2.8,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/549550
VGVhY2hlci0yNzM3MDg2,2737086,Lindsay,Gibson,Education,5.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2737086
VGVhY2hlci00MjczOA==,42738,Susan,Nesbit,Engineering,2.4,62,3.1,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/42738
VGVhY2hlci0yNzI4Nzkz,2728793,Hessam,Dehghani,Art,1.0,2,4.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2728793
VGVhY2hlci0yNjc5MTQ3,2679147,Blaise,Ratcliffe,Forestry,5.0,1,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2679147
VGVhY2hlci0yNzMyMjYy,2732262,Trevor,Carey,Engineering,5.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2732262
VGVhY2hlci03MDA4Mw==,70083,Niall,Christie,Near Eastern Studies,4.0,33,2.7,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/70083
VGVhY2hlci0yNjQyMA==,26420,Loretta,Li,Engineering,1.7,28,3.4,25.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/26420
VGVhY2hlci03MzM3MTA=,733710,Sunita,Chowrira,Botany,3.5,70,2.8,26.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/733710
VGVhY2hlci0yNjczMzIx,2673321,Derek,Woods,English,4.7,3,3.7,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2673321
VGVhY2hlci0xNzM5Njky,1739692,Kasun,Hewage,Engineering,5.0,1,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1739692
VGVhY2hlci0yNzI3OTIy,2727922,Liming,Sun,Mathematics,2.0,1,4.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2727922
VGVhY2hlci0yNjU3NjQx,2657641,George,Keddie,Art,4.5,2,2.5,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2657641
VGVhY2hlci04MTMwMjk=,813029,Christopher,Marshall,Classical & Medieval Studies,2.9,14,3.9,20.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/813029
VGVhY2hlci0xODYxNzkz,1861793,Elisabeth,Ormandy,Agriculture,3.0,12,3.0,25.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1861793
VGVhY2hlci0xOTA1OTQ1,1905945,Richard,Pollard,History,3.9,10,3.7,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1905945
VGVhY2hlci0yNDA1MDE3,2405017,Williams,Thomas,Mathematics,4.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2405017
VGVhY2hlci0yNzIxOTkw,2721990,Isaac,Fairbairn,English,4.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2721990
VGVhY2hlci0xNDU0OTE0,1454914,Gudrun,Dreher,English,3.6,31,1.8,76.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1454914
VGVhY2hlci0yMTU1NTE4,2155518,Dirk,VandePol,Botany,4.0,52,2.1,80.8,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2155518
VGVhY2hlci0xMjA1ODg=,120588,Bryan,Wade,Fine Arts,2.8,16,3.2,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/120588
VGVhY2hlci04NDIwNDQ=,842044,Mari,Pighini,Education,2.0,8,3.8,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/842044
VGVhY2hlci0yMTU0MzE1,2154315,Farah,Shroff,Health  Human Services,4.5,22,3.1,90.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2154315
VGVhY2hlci01NDk0OTc=,549497,Ludovic,Van Waerbeke,Astronomy,4.7,13,2.7,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/549497
VGVhY2hlci0yNjIzMzQ2,2623346,Kyla,Gunderson,Accounting,3.7,34,3.1,70.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2623346
VGVhY2hlci0xMjU3MzMx,1257331,Brian,Parker,Accounting,2.8,34,4.3,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1257331
VGVhY2hlci0yNTU5MTYx,2559161,Ahmad,Khalid,Mathematics,4.8,4,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2559161
VGVhY2hlci0yNzE0MjUz,2714253,Ahmad,Issa,Mathematics,4.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2714253
VGVhY2hlci04OTIz,8923,Paul,Endo,English,2.8,163,3.9,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/8923
VGVhY2hlci0xMTIwMjI4,1120228,Susanna,Braund,Classical & Medieval Studies,2.7,13,3.6,16.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1120228
VGVhY2hlci00NDg4OQ==,44889,Robert,Israel,Mathematics,2.1,128,3.3,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/44889
VGVhY2hlci0xNjQ0OA==,16448,Laura,Hanson,Psychology,4.0,108,3.5,14.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/16448
VGVhY2hlci0yMTUyNDc2,2152476,Hao,Zhang,Business,3.5,6,3.0,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2152476
VGVhY2hlci05NjcwODY=,967086,Lesley,Andres,Education,2.6,7,3.6,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/967086
VGVhY2hlci0yMDAyNDIw,2002420,Elizabeth,Jones,Social Work,3.3,4,3.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2002420
VGVhY2hlci0yNjA0NTA1,2604505,Sara,Knox,Geography,4.9,14,2.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2604505
VGVhY2hlci0yNzEwNTgw,2710580,Xixi,Hu,Business,3.0,1,3.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2710580
VGVhY2hlci0xODA2NDQw,1806440,Deo,Bishundayal,Education,2.3,16,3.0,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1806440
VGVhY2hlci0yNTYzODQy,2563842,Arthur,Ghigo,Mathematics,4.1,7,3.9,85.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2563842
VGVhY2hlci0yMzYxMTY1,2361165,Rastin,Mehri,Languages,4.4,7,3.3,85.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2361165
VGVhY2hlci0yNDMzODc1,2433875,Robert,Thomson,Chemistry,4.5,35,3.3,88.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2433875
VGVhY2hlci0xOTg1OTY=,198596,Sophia,Nussbaum,Chemistry,1.9,18,3.7,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/198596
VGVhY2hlci0yNjAwNjQ4,2600648,Amelia,Luong,Finance,4.5,2,4.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2600648
VGVhY2hlci0yNjkzNjky,2693692,Adam,Fershtman,Mathematics,4.0,2,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2693692
VGVhY2hlci0xMTE4OTcz,1118973,Leonard,Lermer,Chemistry,3.0,171,3.5,37.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1118973
VGVhY2hlci0yNzA2NzM3,2706737,Antoine,Morente,Mathematics,5.0,2,3.5,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2706737
VGVhY2hlci0yNjk3NTE4,2697518,Fabio,Resmini,Political Science,5.0,1,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2697518
VGVhY2hlci0yMTg3OTI=,218792,Joel,Bakan,Law,4.2,31,3.3,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/218792
VGVhY2hlci0yMTIwMzMx,2120331,David,Smulders,Education,1.7,6,3.8,20.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2120331
VGVhY2hlci0yMzMyNDAy,2332402,Chad,Brealey,Business,3.4,12,2.8,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2332402
VGVhY2hlci0yNzA2NDUw,2706450,Satya Narayana,Ceal,Anatomy,2.0,1,4.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2706450
VGVhY2hlci0xMjIzNTcy,1223572,Jamie,Paris,English,2.6,11,3.7,37.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1223572
VGVhY2hlci0xODI0OTkw,1824990,Katherine,Seto,Pharmacy,3.0,2,2.5,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1824990
VGVhY2hlci0yNjU5Nzg4,2659788,Dylan,Allegretti,Mathematics,4.8,4,3.3,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2659788
VGVhY2hlci0xMjM5NTUz,1239553,Christoph,Hauert,Mathematics,2.2,66,4.0,8.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1239553
VGVhY2hlci0yMzI4MzQx,2328341,Jessi,Taylor,Gender Race Sexuality amp Social Justice,1.8,27,2.6,18.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2328341
VGVhY2hlci0yMjE5NzAz,2219703,Fabricio,Tocco,French Italian  Spanish,5.0,4,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2219703
VGVhY2hlci0xMjUzNzU1,1253755,Sue,Watts,Forestry,3.5,5,1.8,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1253755
VGVhY2hlci02NDM0ODM=,643483,Tim,Stainton,Social Work,4.7,6,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/643483
VGVhY2hlci0xNDE5NDA=,141940,Frank,Roberts,History,4.8,73,2.1,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/141940
VGVhY2hlci04Nzg0NA==,87844,Matthew,Evenden,Geography,4.3,70,2.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/87844
VGVhY2hlci03OTc5MzY=,797936,Roger,Francois,Earth Science,3.6,40,2.2,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/797936
VGVhY2hlci0xMjU3NDk=,125749,Nam-Lin,Hur,History,3.2,32,3.3,40.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/125749
